id;district_code;name;name_en;full_name;full_name_en;code_name;administrative_unit_id;created_at;updated_at;is_deleted;deleted_at;deleted_by;province_id
1846;480;Thị xã Hương Trà;;Thị xã Hương Trà;;thi_xa_huong_tra;;2025-09-27 21:45:20;;false;;\N;1530
1847;481;Huyện A Lưới;;Huyện A Lưới;;huyen_a_luoi;;2025-09-27 21:45:20;;false;;\N;1530
1848;482;Huyện Phú Lộc;;Huyện Phú Lộc;;huyen_phu_loc;;2025-09-27 21:45:20;;false;;\N;1530
1849;490;Quận Liên Chiểu;;Quận Liên Chiểu;;quan_lien_chieu;;2025-09-27 21:45:20;;false;;\N;1531
1850;491;Quận Thanh Khê;;Quận Thanh Khê;;quan_thanh_khe;;2025-09-27 21:45:20;;false;;\N;1531
1851;492;Quận Hải Châu;;Quận Hải Châu;;quan_hai_chau;;2025-09-27 21:45:20;;false;;\N;1531
1852;493;Quận Sơn Trà;;Quận Sơn Trà;;quan_son_tra;;2025-09-27 21:45:20;;false;;\N;1531
1853;494;Quận Ngũ Hành Sơn;;Quận Ngũ Hành Sơn;;quan_ngu_hanh_son;;2025-09-27 21:45:20;;false;;\N;1531
1854;495;Quận Cẩm Lệ;;Quận Cẩm Lệ;;quan_cam_le;;2025-09-27 21:45:20;;false;;\N;1531
1855;497;Huyện Hòa Vang;;Huyện Hòa Vang;;huyen_hoa_vang;;2025-09-27 21:45:20;;false;;\N;1531
1856;498;Huyện Hoàng Sa;;Huyện Hoàng Sa;;huyen_hoang_sa;;2025-09-27 21:45:20;;false;;\N;1531
1857;502;Thành phố Tam Kỳ;;Thành phố Tam Kỳ;;thanh_pho_tam_ky;;2025-09-27 21:45:20;;false;;\N;1532
1858;503;Thành phố Hội An;;Thành phố Hội An;;thanh_pho_hoi_an;;2025-09-27 21:45:20;;false;;\N;1532
1859;504;Huyện Tây Giang;;Huyện Tây Giang;;huyen_tay_giang;;2025-09-27 21:45:20;;false;;\N;1532
1860;505;Huyện Đông Giang;;Huyện Đông Giang;;huyen_dong_giang;;2025-09-27 21:45:20;;false;;\N;1532
1861;506;Huyện Đại Lộc;;Huyện Đại Lộc;;huyen_dai_loc;;2025-09-27 21:45:20;;false;;\N;1532
1862;507;Thị xã Điện Bàn;;Thị xã Điện Bàn;;thi_xa_dien_ban;;2025-09-27 21:45:20;;false;;\N;1532
1863;508;Huyện Duy Xuyên;;Huyện Duy Xuyên;;huyen_duy_xuyen;;2025-09-27 21:45:20;;false;;\N;1532
1864;509;Huyện Quế Sơn;;Huyện Quế Sơn;;huyen_que_son;;2025-09-27 21:45:20;;false;;\N;1532
1865;510;Huyện Nam Giang;;Huyện Nam Giang;;huyen_nam_giang;;2025-09-27 21:45:20;;false;;\N;1532
1866;511;Huyện Phước Sơn;;Huyện Phước Sơn;;huyen_phuoc_son;;2025-09-27 21:45:20;;false;;\N;1532
1867;512;Huyện Hiệp Đức;;Huyện Hiệp Đức;;huyen_hiep_duc;;2025-09-27 21:45:20;;false;;\N;1532
1868;513;Huyện Thăng Bình;;Huyện Thăng Bình;;huyen_thang_binh;;2025-09-27 21:45:20;;false;;\N;1532
1869;514;Huyện Tiên Phước;;Huyện Tiên Phước;;huyen_tien_phuoc;;2025-09-27 21:45:20;;false;;\N;1532
1870;515;Huyện Bắc Trà My;;Huyện Bắc Trà My;;huyen_bac_tra_my;;2025-09-27 21:45:20;;false;;\N;1532
1871;516;Huyện Nam Trà My;;Huyện Nam Trà My;;huyen_nam_tra_my;;2025-09-27 21:45:20;;false;;\N;1532
1872;517;Huyện Núi Thành;;Huyện Núi Thành;;huyen_nui_thanh;;2025-09-27 21:45:20;;false;;\N;1532
1873;518;Huyện Phú Ninh;;Huyện Phú Ninh;;huyen_phu_ninh;;2025-09-27 21:45:20;;false;;\N;1532
1874;522;Thành phố Quảng Ngãi;;Thành phố Quảng Ngãi;;thanh_pho_quang_ngai;;2025-09-27 21:45:20;;false;;\N;1533
1875;524;Huyện Bình Sơn;;Huyện Bình Sơn;;huyen_binh_son;;2025-09-27 21:45:20;;false;;\N;1533
1876;525;Huyện Trà Bồng;;Huyện Trà Bồng;;huyen_tra_bong;;2025-09-27 21:45:20;;false;;\N;1533
1877;527;Huyện Sơn Tịnh;;Huyện Sơn Tịnh;;huyen_son_tinh;;2025-09-27 21:45:20;;false;;\N;1533
1878;528;Huyện Tư Nghĩa;;Huyện Tư Nghĩa;;huyen_tu_nghia;;2025-09-27 21:45:20;;false;;\N;1533
1879;529;Huyện Sơn Hà;;Huyện Sơn Hà;;huyen_son_ha;;2025-09-27 21:45:20;;false;;\N;1533
1880;530;Huyện Sơn Tây;;Huyện Sơn Tây;;huyen_son_tay;;2025-09-27 21:45:20;;false;;\N;1533
1881;531;Huyện Minh Long;;Huyện Minh Long;;huyen_minh_long;;2025-09-27 21:45:20;;false;;\N;1533
1882;532;Huyện Nghĩa Hành;;Huyện Nghĩa Hành;;huyen_nghia_hanh;;2025-09-27 21:45:20;;false;;\N;1533
1883;533;Huyện Mộ Đức;;Huyện Mộ Đức;;huyen_mo_duc;;2025-09-27 21:45:20;;false;;\N;1533
1884;534;Thị xã Đức Phổ;;Thị xã Đức Phổ;;thi_xa_duc_pho;;2025-09-27 21:45:20;;false;;\N;1533
1885;535;Huyện Ba Tơ;;Huyện Ba Tơ;;huyen_ba_to;;2025-09-27 21:45:20;;false;;\N;1533
1886;536;Huyện Lý Sơn;;Huyện Lý Sơn;;huyen_ly_son;;2025-09-27 21:45:20;;false;;\N;1533
1887;540;Thành phố Quy Nhơn;;Thành phố Quy Nhơn;;thanh_pho_quy_nhon;;2025-09-27 21:45:20;;false;;\N;1534
1888;542;Huyện An Lão;;Huyện An Lão;;huyen_an_lao;;2025-09-27 21:45:20;;false;;\N;1534
1889;543;Thị xã Hoài Nhơn;;Thị xã Hoài Nhơn;;thi_xa_hoai_nhon;;2025-09-27 21:45:20;;false;;\N;1534
1890;544;Huyện Hoài Ân;;Huyện Hoài Ân;;huyen_hoai_an;;2025-09-27 21:45:20;;false;;\N;1534
1891;545;Huyện Phù Mỹ;;Huyện Phù Mỹ;;huyen_phu_my;;2025-09-27 21:45:20;;false;;\N;1534
1892;546;Huyện Vĩnh Thạnh;;Huyện Vĩnh Thạnh;;huyen_vinh_thanh;;2025-09-27 21:45:20;;false;;\N;1534
1893;547;Huyện Tây Sơn;;Huyện Tây Sơn;;huyen_tay_son;;2025-09-27 21:45:20;;false;;\N;1534
1894;548;Huyện Phù Cát;;Huyện Phù Cát;;huyen_phu_cat;;2025-09-27 21:45:20;;false;;\N;1534
1895;549;Thị xã An Nhơn;;Thị xã An Nhơn;;thi_xa_an_nhon;;2025-09-27 21:45:20;;false;;\N;1534
1896;550;Huyện Tuy Phước;;Huyện Tuy Phước;;huyen_tuy_phuoc;;2025-09-27 21:45:20;;false;;\N;1534
1897;551;Huyện Vân Canh;;Huyện Vân Canh;;huyen_van_canh;;2025-09-27 21:45:20;;false;;\N;1534
1898;555;Thành phố Tuy Hoà;;Thành phố Tuy Hoà;;thanh_pho_tuy_hoa;;2025-09-27 21:45:20;;false;;\N;1535
1899;557;Thị xã Sông Cầu;;Thị xã Sông Cầu;;thi_xa_song_cau;;2025-09-27 21:45:20;;false;;\N;1535
1900;558;Huyện Đồng Xuân;;Huyện Đồng Xuân;;huyen_dong_xuan;;2025-09-27 21:45:20;;false;;\N;1535
1901;559;Huyện Tuy An;;Huyện Tuy An;;huyen_tuy_an;;2025-09-27 21:45:20;;false;;\N;1535
1902;560;Huyện Sơn Hòa;;Huyện Sơn Hòa;;huyen_son_hoa;;2025-09-27 21:45:20;;false;;\N;1535
1903;561;Huyện Sông Hinh;;Huyện Sông Hinh;;huyen_song_hinh;;2025-09-27 21:45:20;;false;;\N;1535
1904;562;Huyện Tây Hoà;;Huyện Tây Hoà;;huyen_tay_hoa;;2025-09-27 21:45:20;;false;;\N;1535
1905;563;Huyện Phú Hoà;;Huyện Phú Hoà;;huyen_phu_hoa;;2025-09-27 21:45:20;;false;;\N;1535
1906;564;Thị xã Đông Hòa;;Thị xã Đông Hòa;;thi_xa_dong_hoa;;2025-09-27 21:45:20;;false;;\N;1535
1907;568;Thành phố Nha Trang;;Thành phố Nha Trang;;thanh_pho_nha_trang;;2025-09-27 21:45:20;;false;;\N;1536
1908;569;Thành phố Cam Ranh;;Thành phố Cam Ranh;;thanh_pho_cam_ranh;;2025-09-27 21:45:20;;false;;\N;1536
1909;570;Huyện Cam Lâm;;Huyện Cam Lâm;;huyen_cam_lam;;2025-09-27 21:45:20;;false;;\N;1536
1910;571;Huyện Vạn Ninh;;Huyện Vạn Ninh;;huyen_van_ninh;;2025-09-27 21:45:20;;false;;\N;1536
1911;572;Thị xã Ninh Hòa;;Thị xã Ninh Hòa;;thi_xa_ninh_hoa;;2025-09-27 21:45:20;;false;;\N;1536
1912;573;Huyện Khánh Vĩnh;;Huyện Khánh Vĩnh;;huyen_khanh_vinh;;2025-09-27 21:45:20;;false;;\N;1536
1913;574;Huyện Diên Khánh;;Huyện Diên Khánh;;huyen_dien_khanh;;2025-09-27 21:45:20;;false;;\N;1536
1914;575;Huyện Khánh Sơn;;Huyện Khánh Sơn;;huyen_khanh_son;;2025-09-27 21:45:20;;false;;\N;1536
1915;576;Huyện Trường Sa;;Huyện Trường Sa;;huyen_truong_sa;;2025-09-27 21:45:20;;false;;\N;1536
1916;582;Thành phố Phan Rang-Tháp Chàm;;Thành phố Phan Rang-Tháp Chàm;;thanh_pho_phan_rang_thap_cham;;2025-09-27 21:45:20;;false;;\N;1537
1917;584;Huyện Bác Ái;;Huyện Bác Ái;;huyen_bac_ai;;2025-09-27 21:45:20;;false;;\N;1537
1918;585;Huyện Ninh Sơn;;Huyện Ninh Sơn;;huyen_ninh_son;;2025-09-27 21:45:20;;false;;\N;1537
1919;586;Huyện Ninh Hải;;Huyện Ninh Hải;;huyen_ninh_hai;;2025-09-27 21:45:20;;false;;\N;1537
1920;587;Huyện Ninh Phước;;Huyện Ninh Phước;;huyen_ninh_phuoc;;2025-09-27 21:45:20;;false;;\N;1537
1921;588;Huyện Thuận Bắc;;Huyện Thuận Bắc;;huyen_thuan_bac;;2025-09-27 21:45:20;;false;;\N;1537
1922;589;Huyện Thuận Nam;;Huyện Thuận Nam;;huyen_thuan_nam;;2025-09-27 21:45:20;;false;;\N;1537
1923;593;Thành phố Phan Thiết;;Thành phố Phan Thiết;;thanh_pho_phan_thiet;;2025-09-27 21:45:20;;false;;\N;1538
1924;594;Thị xã La Gi;;Thị xã La Gi;;thi_xa_la_gi;;2025-09-27 21:45:20;;false;;\N;1538
1925;595;Huyện Tuy Phong;;Huyện Tuy Phong;;huyen_tuy_phong;;2025-09-27 21:45:20;;false;;\N;1538
1926;596;Huyện Bắc Bình;;Huyện Bắc Bình;;huyen_bac_binh;;2025-09-27 21:45:20;;false;;\N;1538
1927;597;Huyện Hàm Thuận Bắc;;Huyện Hàm Thuận Bắc;;huyen_ham_thuan_bac;;2025-09-27 21:45:20;;false;;\N;1538
1928;598;Huyện Hàm Thuận Nam;;Huyện Hàm Thuận Nam;;huyen_ham_thuan_nam;;2025-09-27 21:45:20;;false;;\N;1538
1929;599;Huyện Tánh Linh;;Huyện Tánh Linh;;huyen_tanh_linh;;2025-09-27 21:45:20;;false;;\N;1538
1930;600;Huyện Đức Linh;;Huyện Đức Linh;;huyen_duc_linh;;2025-09-27 21:45:20;;false;;\N;1538
1931;601;Huyện Hàm Tân;;Huyện Hàm Tân;;huyen_ham_tan;;2025-09-27 21:45:20;;false;;\N;1538
1932;602;Huyện Phú Quí;;Huyện Phú Quí;;huyen_phu_qui;;2025-09-27 21:45:20;;false;;\N;1538
1933;608;Thành phố Kon Tum;;Thành phố Kon Tum;;thanh_pho_kon_tum;;2025-09-27 21:45:20;;false;;\N;1539
1934;610;Huyện Đắk Glei;;Huyện Đắk Glei;;huyen_dak_glei;;2025-09-27 21:45:20;;false;;\N;1539
1935;611;Huyện Ngọc Hồi;;Huyện Ngọc Hồi;;huyen_ngoc_hoi;;2025-09-27 21:45:20;;false;;\N;1539
1936;612;Huyện Đắk Tô;;Huyện Đắk Tô;;huyen_dak_to;;2025-09-27 21:45:20;;false;;\N;1539
1937;613;Huyện Kon Plông;;Huyện Kon Plông;;huyen_kon_plong;;2025-09-27 21:45:20;;false;;\N;1539
1938;614;Huyện Kon Rẫy;;Huyện Kon Rẫy;;huyen_kon_ray;;2025-09-27 21:45:20;;false;;\N;1539
1939;615;Huyện Đắk Hà;;Huyện Đắk Hà;;huyen_dak_ha;;2025-09-27 21:45:20;;false;;\N;1539
1940;616;Huyện Sa Thầy;;Huyện Sa Thầy;;huyen_sa_thay;;2025-09-27 21:45:20;;false;;\N;1539
1941;617;Huyện Tu Mơ Rông;;Huyện Tu Mơ Rông;;huyen_tu_mo_rong;;2025-09-27 21:45:20;;false;;\N;1539
1942;618;Huyện Ia H' Drai;;Huyện Ia H' Drai;;huyen_ia_h_drai;;2025-09-27 21:45:20;;false;;\N;1539
1943;622;Thành phố Pleiku;;Thành phố Pleiku;;thanh_pho_pleiku;;2025-09-27 21:45:20;;false;;\N;1540
1944;623;Thị xã An Khê;;Thị xã An Khê;;thi_xa_an_khe;;2025-09-27 21:45:20;;false;;\N;1540
1945;624;Thị xã Ayun Pa;;Thị xã Ayun Pa;;thi_xa_ayun_pa;;2025-09-27 21:45:20;;false;;\N;1540
1946;625;Huyện KBang;;Huyện KBang;;huyen_kbang;;2025-09-27 21:45:20;;false;;\N;1540
1947;626;Huyện Đăk Đoa;;Huyện Đăk Đoa;;huyen_dak_doa;;2025-09-27 21:45:20;;false;;\N;1540
1948;627;Huyện Chư Păh;;Huyện Chư Păh;;huyen_chu_pah;;2025-09-27 21:45:20;;false;;\N;1540
1949;628;Huyện Ia Grai;;Huyện Ia Grai;;huyen_ia_grai;;2025-09-27 21:45:20;;false;;\N;1540
1950;629;Huyện Mang Yang;;Huyện Mang Yang;;huyen_mang_yang;;2025-09-27 21:45:20;;false;;\N;1540
1951;630;Huyện Kông Chro;;Huyện Kông Chro;;huyen_kong_chro;;2025-09-27 21:45:20;;false;;\N;1540
1952;631;Huyện Đức Cơ;;Huyện Đức Cơ;;huyen_duc_co;;2025-09-27 21:45:20;;false;;\N;1540
1953;632;Huyện Chư Prông;;Huyện Chư Prông;;huyen_chu_prong;;2025-09-27 21:45:20;;false;;\N;1540
1954;633;Huyện Chư Sê;;Huyện Chư Sê;;huyen_chu_se;;2025-09-27 21:45:20;;false;;\N;1540
1955;634;Huyện Đăk Pơ;;Huyện Đăk Pơ;;huyen_dak_po;;2025-09-27 21:45:20;;false;;\N;1540
1956;635;Huyện Ia Pa;;Huyện Ia Pa;;huyen_ia_pa;;2025-09-27 21:45:20;;false;;\N;1540
1957;637;Huyện Krông Pa;;Huyện Krông Pa;;huyen_krong_pa;;2025-09-27 21:45:20;;false;;\N;1540
1958;638;Huyện Phú Thiện;;Huyện Phú Thiện;;huyen_phu_thien;;2025-09-27 21:45:20;;false;;\N;1540
1959;639;Huyện Chư Pưh;;Huyện Chư Pưh;;huyen_chu_puh;;2025-09-27 21:45:20;;false;;\N;1540
1960;643;Thành phố Buôn Ma Thuột;;Thành phố Buôn Ma Thuột;;thanh_pho_buon_ma_thuot;;2025-09-27 21:45:20;;false;;\N;1541
1961;644;Thị xã Buôn Hồ;;Thị xã Buôn Hồ;;thi_xa_buon_ho;;2025-09-27 21:45:20;;false;;\N;1541
1962;645;Huyện Ea H'leo;;Huyện Ea H'leo;;huyen_ea_hleo;;2025-09-27 21:45:20;;false;;\N;1541
1963;646;Huyện Ea Súp;;Huyện Ea Súp;;huyen_ea_sup;;2025-09-27 21:45:20;;false;;\N;1541
1964;647;Huyện Buôn Đôn;;Huyện Buôn Đôn;;huyen_buon_don;;2025-09-27 21:45:20;;false;;\N;1541
1965;648;Huyện Cư M'gar;;Huyện Cư M'gar;;huyen_cu_mgar;;2025-09-27 21:45:20;;false;;\N;1541
1966;649;Huyện Krông Búk;;Huyện Krông Búk;;huyen_krong_buk;;2025-09-27 21:45:20;;false;;\N;1541
1967;650;Huyện Krông Năng;;Huyện Krông Năng;;huyen_krong_nang;;2025-09-27 21:45:20;;false;;\N;1541
1968;651;Huyện Ea Kar;;Huyện Ea Kar;;huyen_ea_kar;;2025-09-27 21:45:20;;false;;\N;1541
1969;652;Huyện M'Đrắk;;Huyện M'Đrắk;;huyen_mdrak;;2025-09-27 21:45:20;;false;;\N;1541
1970;653;Huyện Krông Bông;;Huyện Krông Bông;;huyen_krong_bong;;2025-09-27 21:45:20;;false;;\N;1541
1971;654;Huyện Krông Pắc;;Huyện Krông Pắc;;huyen_krong_pac;;2025-09-27 21:45:20;;false;;\N;1541
1972;655;Huyện Krông A Na;;Huyện Krông A Na;;huyen_krong_a_na;;2025-09-27 21:45:20;;false;;\N;1541
1973;656;Huyện Lắk;;Huyện Lắk;;huyen_lak;;2025-09-27 21:45:20;;false;;\N;1541
1974;657;Huyện Cư Kuin;;Huyện Cư Kuin;;huyen_cu_kuin;;2025-09-27 21:45:20;;false;;\N;1541
1975;660;Thành phố Gia Nghĩa;;Thành phố Gia Nghĩa;;thanh_pho_gia_nghia;;2025-09-27 21:45:20;;false;;\N;1542
1976;661;Huyện Đăk Glong;;Huyện Đăk Glong;;huyen_dak_glong;;2025-09-27 21:45:20;;false;;\N;1542
1977;662;Huyện Cư Jút;;Huyện Cư Jút;;huyen_cu_jut;;2025-09-27 21:45:20;;false;;\N;1542
1978;663;Huyện Đắk Mil;;Huyện Đắk Mil;;huyen_dak_mil;;2025-09-27 21:45:20;;false;;\N;1542
1979;664;Huyện Krông Nô;;Huyện Krông Nô;;huyen_krong_no;;2025-09-27 21:45:20;;false;;\N;1542
1980;665;Huyện Đắk Song;;Huyện Đắk Song;;huyen_dak_song;;2025-09-27 21:45:20;;false;;\N;1542
1981;666;Huyện Đắk R'Lấp;;Huyện Đắk R'Lấp;;huyen_dak_rlap;;2025-09-27 21:45:20;;false;;\N;1542
1982;667;Huyện Tuy Đức;;Huyện Tuy Đức;;huyen_tuy_duc;;2025-09-27 21:45:20;;false;;\N;1542
1983;672;Thành phố Đà Lạt;;Thành phố Đà Lạt;;thanh_pho_da_lat;;2025-09-27 21:45:20;;false;;\N;1543
1984;673;Thành phố Bảo Lộc;;Thành phố Bảo Lộc;;thanh_pho_bao_loc;;2025-09-27 21:45:20;;false;;\N;1543
1985;674;Huyện Đam Rông;;Huyện Đam Rông;;huyen_dam_rong;;2025-09-27 21:45:20;;false;;\N;1543
1986;675;Huyện Lạc Dương;;Huyện Lạc Dương;;huyen_lac_duong;;2025-09-27 21:45:20;;false;;\N;1543
1987;676;Huyện Lâm Hà;;Huyện Lâm Hà;;huyen_lam_ha;;2025-09-27 21:45:20;;false;;\N;1543
1988;677;Huyện Đơn Dương;;Huyện Đơn Dương;;huyen_don_duong;;2025-09-27 21:45:20;;false;;\N;1543
1989;678;Huyện Đức Trọng;;Huyện Đức Trọng;;huyen_duc_trong;;2025-09-27 21:45:20;;false;;\N;1543
1990;679;Huyện Di Linh;;Huyện Di Linh;;huyen_di_linh;;2025-09-27 21:45:20;;false;;\N;1543
1991;680;Huyện Bảo Lâm;;Huyện Bảo Lâm;;huyen_bao_lam;;2025-09-27 21:45:20;;false;;\N;1543
1992;682;Huyện Đạ Huoai;;Huyện Đạ Huoai;;huyen_da_huoai;;2025-09-27 21:45:20;;false;;\N;1543
1993;688;Thị xã Phước Long;;Thị xã Phước Long;;thi_xa_phuoc_long;;2025-09-27 21:45:20;;false;;\N;1544
1994;689;Thành phố Đồng Xoài;;Thành phố Đồng Xoài;;thanh_pho_dong_xoai;;2025-09-27 21:45:20;;false;;\N;1544
1995;690;Thị xã Bình Long;;Thị xã Bình Long;;thi_xa_binh_long;;2025-09-27 21:45:20;;false;;\N;1544
1996;691;Huyện Bù Gia Mập;;Huyện Bù Gia Mập;;huyen_bu_gia_map;;2025-09-27 21:45:20;;false;;\N;1544
1997;692;Huyện Lộc Ninh;;Huyện Lộc Ninh;;huyen_loc_ninh;;2025-09-27 21:45:20;;false;;\N;1544
1998;693;Huyện Bù Đốp;;Huyện Bù Đốp;;huyen_bu_dop;;2025-09-27 21:45:20;;false;;\N;1544
1999;694;Huyện Hớn Quản;;Huyện Hớn Quản;;huyen_hon_quan;;2025-09-27 21:45:20;;false;;\N;1544
2000;695;Huyện Đồng Phú;;Huyện Đồng Phú;;huyen_dong_phu;;2025-09-27 21:45:20;;false;;\N;1544
2001;696;Huyện Bù Đăng;;Huyện Bù Đăng;;huyen_bu_dang;;2025-09-27 21:45:20;;false;;\N;1544
2002;697;Thị xã Chơn Thành;;Thị xã Chơn Thành;;thi_xa_chon_thanh;;2025-09-27 21:45:20;;false;;\N;1544
2003;698;Huyện Phú Riềng;;Huyện Phú Riềng;;huyen_phu_rieng;;2025-09-27 21:45:20;;false;;\N;1544
2004;703;Thành phố Tây Ninh;;Thành phố Tây Ninh;;thanh_pho_tay_ninh;;2025-09-27 21:45:20;;false;;\N;1545
2005;705;Huyện Tân Biên;;Huyện Tân Biên;;huyen_tan_bien;;2025-09-27 21:45:20;;false;;\N;1545
2006;706;Huyện Tân Châu;;Huyện Tân Châu;;huyen_tan_chau;;2025-09-27 21:45:20;;false;;\N;1545
2007;707;Huyện Dương Minh Châu;;Huyện Dương Minh Châu;;huyen_duong_minh_chau;;2025-09-27 21:45:20;;false;;\N;1545
2008;708;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1545
2009;709;Thị xã Hòa Thành;;Thị xã Hòa Thành;;thi_xa_hoa_thanh;;2025-09-27 21:45:20;;false;;\N;1545
2010;710;Huyện Gò Dầu;;Huyện Gò Dầu;;huyen_go_dau;;2025-09-27 21:45:20;;false;;\N;1545
2011;711;Huyện Bến Cầu;;Huyện Bến Cầu;;huyen_ben_cau;;2025-09-27 21:45:20;;false;;\N;1545
2012;712;Thị xã Trảng Bàng;;Thị xã Trảng Bàng;;thi_xa_trang_bang;;2025-09-27 21:45:20;;false;;\N;1545
2013;718;Thành phố Thủ Dầu Một;;Thành phố Thủ Dầu Một;;thanh_pho_thu_dau_mot;;2025-09-27 21:45:20;;false;;\N;1546
2014;719;Huyện Bàu Bàng;;Huyện Bàu Bàng;;huyen_bau_bang;;2025-09-27 21:45:20;;false;;\N;1546
2015;720;Huyện Dầu Tiếng;;Huyện Dầu Tiếng;;huyen_dau_tieng;;2025-09-27 21:45:20;;false;;\N;1546
2016;721;Thành phố Bến Cát;;Thành phố Bến Cát;;thanh_pho_ben_cat;;2025-09-27 21:45:20;;false;;\N;1546
2017;722;Huyện Phú Giáo;;Huyện Phú Giáo;;huyen_phu_giao;;2025-09-27 21:45:20;;false;;\N;1546
2018;723;Thành phố Tân Uyên;;Thành phố Tân Uyên;;thanh_pho_tan_uyen;;2025-09-27 21:45:20;;false;;\N;1546
2019;724;Thành phố Dĩ An;;Thành phố Dĩ An;;thanh_pho_di_an;;2025-09-27 21:45:20;;false;;\N;1546
